Enlace Internacional,Fecha,Hora,Cantidad de Energia Asignada de Importacion (MWh),Cantidad de Energia Asignada de Exportacion (MWh)
XULHA-BELICE,2022/07/30,1,0,53
XULHA-BELICE,2022/07/30,2,0,54
XULHA-BELICE,2022/07/30,3,0,53
XULHA-BELICE,2022/07/30,4,0,54
XULHA-BELICE,2022/07/30,5,0,54
XULHA-BELICE,2022/07/30,6,0,54
XULHA-BELICE,2022/07/30,7,0,52
XULHA-BELICE,2022/07/30,8,0,52
XULHA-BELICE,2022/07/30,9,0,35
XULHA-BELICE,2022/07/30,10,0,31
XULHA-BELICE,2022/07/30,11,0,36
XULHA-BELICE,2022/07/30,12,0,38
XULHA-BELICE,2022/07/30,13,0,39
XULHA-BELICE,2022/07/30,14,0,37
XULHA-BELICE,2022/07/30,15,0,36
XULHA-BELICE,2022/07/30,16,0,36
XULHA-BELICE,2022/07/30,17,0,36
XULHA-BELICE,2022/07/30,18,0,34
XULHA-BELICE,2022/07/30,19,0,33
XULHA-BELICE,2022/07/30,20,0,39
XULHA-BELICE,2022/07/30,21,0,45
XULHA-BELICE,2022/07/30,22,0,44
XULHA-BELICE,2022/07/30,23,0,43
XULHA-BELICE,2022/07/30,24,0,40
CD INDUSTRIAL - LAREDO AMER,2022/07/31,1,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,2,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,3,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,4,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,5,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,6,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,7,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,8,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,9,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,10,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,11,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,12,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,13,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,14,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,15,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,16,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,17,0,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,18,29,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,19,44,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,20,49,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,21,49,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,22,25,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,23,20,0
CD INDUSTRIAL - LAREDO AMER,2022/07/31,24,25,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,1,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,2,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,3,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,4,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,5,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,6,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,7,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,8,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,9,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,10,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,11,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,12,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,13,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,14,0,15
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,15,0,15
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,16,0,15
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,17,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,18,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,19,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,20,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,21,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,22,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,23,0,0
CUMBRES FRONTERA - RAIL ROAD,2022/07/31,24,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,1,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,2,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,3,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,4,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,5,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,6,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,7,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,8,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,9,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,10,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,11,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,12,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,13,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,14,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,15,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,16,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,17,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,18,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,19,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,20,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,21,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,22,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,23,0,0
PIEDRAS NEGRAS - EAGLE PASS,2022/07/31,24,0,0
TAPACHULA-LOS BRILLANTES,2022/07/31,1,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,2,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,3,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,4,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,5,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,6,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,7,10,120
TAPACHULA-LOS BRILLANTES,2022/07/31,8,5,120
TAPACHULA-LOS BRILLANTES,2022/07/31,9,5,120
TAPACHULA-LOS BRILLANTES,2022/07/31,10,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,11,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,12,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,13,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,14,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,15,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,16,0,80
TAPACHULA-LOS BRILLANTES,2022/07/31,17,0,84
TAPACHULA-LOS BRILLANTES,2022/07/31,18,0,100
TAPACHULA-LOS BRILLANTES,2022/07/31,19,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,20,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,21,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,22,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,23,0,120
TAPACHULA-LOS BRILLANTES,2022/07/31,24,10,120
XULHA-BELICE,2022/07/31,1,0,28
XULHA-BELICE,2022/07/31,2,0,30
XULHA-BELICE,2022/07/31,3,0,26
XULHA-BELICE,2022/07/31,4,0,24
XULHA-BELICE,2022/07/31,5,0,22
XULHA-BELICE,2022/07/31,6,0,21
XULHA-BELICE,2022/07/31,7,0,16
XULHA-BELICE,2022/07/31,8,0,14
XULHA-BELICE,2022/07/31,9,0,10
XULHA-BELICE,2022/07/31,10,0,37
XULHA-BELICE,2022/07/31,11,0,39
XULHA-BELICE,2022/07/31,12,0,42
XULHA-BELICE,2022/07/31,13,0,44
XULHA-BELICE,2022/07/31,14,0,44
XULHA-BELICE,2022/07/31,15,0,47
XULHA-BELICE,2022/07/31,16,0,45
XULHA-BELICE,2022/07/31,17,0,46
XULHA-BELICE,2022/07/31,18,0,17
XULHA-BELICE,2022/07/31,19,0,18
XULHA-BELICE,2022/07/31,20,0,22
XULHA-BELICE,2022/07/31,21,0,32
XULHA-BELICE,2022/07/31,22,0,32
XULHA-BELICE,2022/07/31,23,0,32
XULHA-BELICE,2022/07/31,24,0,30
